"","pollster","date","start","end","respondents","party","percent","votes","state"
"394","infratestdimap",2013-08-20,2013-08-20,2013-08-20,1000,"fdp",2,20,"sachsen-anhalt"
"395","infratestdimap",2013-08-20,2013-08-20,2013-08-20,1000,"left",22,220,"sachsen-anhalt"
"396","infratestdimap",2013-08-20,2013-08-20,2013-08-20,1000,"others",9,90,"sachsen-anhalt"
"397","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"cdu",26,301.08,"rheinland-pfalz"
"398","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"spd",34,393.72,"rheinland-pfalz"
"399","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"greens",11,127.38,"rheinland-pfalz"
"400","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"fdp",9,104.22,"rheinland-pfalz"
"401","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"afd",7,81.06,"rheinland-pfalz"
"402","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"fw",5,57.9,"rheinland-pfalz"
"403","infratestdimap",2022-03-10,2022-03-10,2022-03-10,1158,"others",8,92.64,"rheinland-pfalz"
"404","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"cdu",21,246.12,"rheinland-pfalz"
"405","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"spd",34,398.48,"rheinland-pfalz"
"406","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"greens",12,140.64,"rheinland-pfalz"
"407","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"fdp",11,128.92,"rheinland-pfalz"
"408","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"afd",8,93.76,"rheinland-pfalz"
"409","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"fw",6,70.32,"rheinland-pfalz"
"410","infratestdimap",2021-11-25,2021-11-25,2021-11-25,1172,"others",8,93.76,"rheinland-pfalz"
"411","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"cdu",23,266.8,"rheinland-pfalz"
"412","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"spd",40,464,"rheinland-pfalz"
"413","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"greens",9,104.4,"rheinland-pfalz"
"414","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"fdp",6,69.6,"rheinland-pfalz"
"415","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"left",3,34.8,"rheinland-pfalz"
"416","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"afd",8,92.8,"rheinland-pfalz"
"417","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"fw",5,58,"rheinland-pfalz"
"418","infratestdimap",2021-09-09,2021-09-09,2021-09-09,1160,"others",6,69.6,"rheinland-pfalz"
"419","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"cdu",24,276.72,"rheinland-pfalz"
"420","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"spd",38,438.14,"rheinland-pfalz"
"421","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"greens",9,103.77,"rheinland-pfalz"
"422","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"fdp",6,69.18,"rheinland-pfalz"
"423","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"left",3,34.59,"rheinland-pfalz"
"424","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"afd",8,92.24,"rheinland-pfalz"
"425","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"fw",6,69.18,"rheinland-pfalz"
"426","infratestdimap",2021-07-15,2021-07-15,2021-07-15,1153,"others",6,69.18,"rheinland-pfalz"
"427","insa",2021-03-12,2021-03-12,2021-03-12,1354,"cdu",29,392.66,"rheinland-pfalz"
"428","insa",2021-03-12,2021-03-12,2021-03-12,1354,"spd",32,433.28,"rheinland-pfalz"
"429","insa",2021-03-12,2021-03-12,2021-03-12,1354,"greens",10,135.4,"rheinland-pfalz"
"430","insa",2021-03-12,2021-03-12,2021-03-12,1354,"fdp",7,94.78,"rheinland-pfalz"
"431","insa",2021-03-12,2021-03-12,2021-03-12,1354,"left",3,40.62,"rheinland-pfalz"
"432","insa",2021-03-12,2021-03-12,2021-03-12,1354,"afd",10,135.4,"rheinland-pfalz"
"433","insa",2021-03-12,2021-03-12,2021-03-12,1354,"fw",4,54.16,"rheinland-pfalz"
"434","insa",2021-03-12,2021-03-12,2021-03-12,1354,"others",5,67.7,"rheinland-pfalz"
"435","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"cdu",29,503.15,"rheinland-pfalz"
"436","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"spd",33,572.55,"rheinland-pfalz"
"437","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"greens",10,173.5,"rheinland-pfalz"
"438","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"fdp",6.5,112.775,"rheinland-pfalz"
"439","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"left",3,52.05,"rheinland-pfalz"
"440","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"afd",9,156.15,"rheinland-pfalz"
"441","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"fw",5,86.75,"rheinland-pfalz"
"442","fgw",2021-03-11,2021-03-11,2021-03-11,1735,"others",4.5,78.075,"rheinland-pfalz"
"443","insa",2021-03-09,2021-03-09,2021-03-09,1501,"cdu",30,450.3,"rheinland-pfalz"
"444","insa",2021-03-09,2021-03-09,2021-03-09,1501,"spd",30,450.3,"rheinland-pfalz"
"445","insa",2021-03-09,2021-03-09,2021-03-09,1501,"greens",12,180.12,"rheinland-pfalz"
"446","insa",2021-03-09,2021-03-09,2021-03-09,1501,"fdp",6,90.06,"rheinland-pfalz"
"447","insa",2021-03-09,2021-03-09,2021-03-09,1501,"left",3,45.03,"rheinland-pfalz"
"448","insa",2021-03-09,2021-03-09,2021-03-09,1501,"afd",10,150.1,"rheinland-pfalz"
"449","insa",2021-03-09,2021-03-09,2021-03-09,1501,"fw",4,60.04,"rheinland-pfalz"
"450","insa",2021-03-09,2021-03-09,2021-03-09,1501,"others",5,75.05,"rheinland-pfalz"
"451","fgw",2021-03-05,2021-03-05,2021-03-05,998,"cdu",29,289.42,"rheinland-pfalz"
"452","fgw",2021-03-05,2021-03-05,2021-03-05,998,"spd",33,329.34,"rheinland-pfalz"
"453","fgw",2021-03-05,2021-03-05,2021-03-05,998,"greens",11,109.78,"rheinland-pfalz"
"454","fgw",2021-03-05,2021-03-05,2021-03-05,998,"fdp",7,69.86,"rheinland-pfalz"
"455","fgw",2021-03-05,2021-03-05,2021-03-05,998,"left",3,29.94,"rheinland-pfalz"
"456","fgw",2021-03-05,2021-03-05,2021-03-05,998,"afd",9,89.82,"rheinland-pfalz"
"457","fgw",2021-03-05,2021-03-05,2021-03-05,998,"fw",4,39.92,"rheinland-pfalz"
"458","fgw",2021-03-05,2021-03-05,2021-03-05,998,"others",4,39.92,"rheinland-pfalz"
"459","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"cdu",28,332.08,"rheinland-pfalz"
"460","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"spd",30,355.8,"rheinland-pfalz"
"461","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"greens",12,142.32,"rheinland-pfalz"
"462","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"fdp",9,106.74,"rheinland-pfalz"
"463","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"left",3,35.58,"rheinland-pfalz"
"464","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"afd",9,106.74,"rheinland-pfalz"
"465","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"fw",5,59.3,"rheinland-pfalz"
"466","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1186,"others",4,47.44,"rheinland-pfalz"
"467","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"cdu",31,310,"rheinland-pfalz"
"468","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"spd",30,300,"rheinland-pfalz"
"469","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"greens",12,120,"rheinland-pfalz"
"470","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"fdp",7,70,"rheinland-pfalz"
"471","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"left",3,30,"rheinland-pfalz"
"472","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"afd",9,90,"rheinland-pfalz"
"473","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"fw",4,40,"rheinland-pfalz"
"474","infratestdimap",2021-02-25,2021-02-25,2021-02-25,1000,"others",4,40,"rheinland-pfalz"
"475","insa",2021-02-23,2021-02-23,2021-02-23,1304,"cdu",33,430.32,"rheinland-pfalz"
"476","insa",2021-02-23,2021-02-23,2021-02-23,1304,"spd",31,404.24,"rheinland-pfalz"
"477","insa",2021-02-23,2021-02-23,2021-02-23,1304,"greens",12,156.48,"rheinland-pfalz"
"478","insa",2021-02-23,2021-02-23,2021-02-23,1304,"fdp",6,78.24,"rheinland-pfalz"
"479","insa",2021-02-23,2021-02-23,2021-02-23,1304,"left",3,39.12,"rheinland-pfalz"
"480","insa",2021-02-23,2021-02-23,2021-02-23,1304,"afd",9,117.36,"rheinland-pfalz"
"481","insa",2021-02-23,2021-02-23,2021-02-23,1304,"fw",3,39.12,"rheinland-pfalz"
"482","insa",2021-02-23,2021-02-23,2021-02-23,1304,"others",3,39.12,"rheinland-pfalz"
"483","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"cdu",33,337.26,"rheinland-pfalz"
"484","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"spd",31,316.82,"rheinland-pfalz"
"485","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"greens",13,132.86,"rheinland-pfalz"
"486","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"fdp",5,51.1,"rheinland-pfalz"
"487","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"left",4,40.88,"rheinland-pfalz"
"488","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"afd",7,71.54,"rheinland-pfalz"
"489","fgw",2021-02-05,2021-02-05,2021-02-05,1022,"others",7,71.54,"rheinland-pfalz"
"490","insa",2021-01-23,2021-01-23,2021-01-23,1006,"cdu",33,331.98,"rheinland-pfalz"
"491","insa",2021-01-23,2021-01-23,2021-01-23,1006,"spd",30,301.8,"rheinland-pfalz"
"492","insa",2021-01-23,2021-01-23,2021-01-23,1006,"greens",14,140.84,"rheinland-pfalz"
"493","insa",2021-01-23,2021-01-23,2021-01-23,1006,"fdp",6,60.36,"rheinland-pfalz"
"494","insa",2021-01-23,2021-01-23,2021-01-23,1006,"left",3,30.18,"rheinland-pfalz"
"495","insa",2021-01-23,2021-01-23,2021-01-23,1006,"afd",9,90.54,"rheinland-pfalz"
"496","insa",2021-01-23,2021-01-23,2021-01-23,1006,"fw",3,30.18,"rheinland-pfalz"
"497","insa",2021-01-23,2021-01-23,2021-01-23,1006,"others",2,20.12,"rheinland-pfalz"
"498","infratestdimap",2021-01-14,2021-01-14,2021-01-14,1001,"cdu",33,330.33,"rheinland-pfalz"
"499","infratestdimap",2021-01-14,2021-01-14,2021-01-14,1001,"spd",28,280.28,"rheinland-pfalz"
"500","infratestdimap",2021-01-14,2021-01-14,2021-01-14,1001,"greens",15,150.15,"rheinland-pfalz"
